"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3908198";"";"None";"707.76";"2";"7.90";"179";"COc1cc(C2CCN(CCF)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882757";"Inhibition of human GST-rTEV-tagged IGF1R (957 to 1367 residues) expressed in baculovirus infected insect Sf9 cells assessed as decrease in biotin-aminohexyl-AEEEEYMMMMAKKKK-NH2 phosphorylation after 1 hr by fluorometer";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3308860";"";"";""
"CHEMBL3915209";"";"None";"743.86";"2";"7.35";"64";"CCN1CCN(C2CCN(c3ccc(Nc4nccc(-c5c(-c6cccc(C(=O)Nc7c(F)cccc7F)c6)nc6ccccn56)n4)c(OC)c3)CC2)CC1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"9.41";"0.17";"-0.35";"6.79";"0";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";"";"";""
"CHEMBL3937160";"";"None";"761.85";"2";"7.30";"90";"COc1cc(N2CCN(C3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";"";"";""
"CHEMBL3954571";"";"None";"714.82";"2";"8.20";"30";"COc1ccc(N2CCC(N3CCCCC3)CC2)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"9.79";"0.18";"-1.20";"7.01";"0";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";"";"";""
"CHEMBL3941287";"";"None";"743.86";"2";"7.20";"37";"COc1cc(N2CCC(CN3CCN(C)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";"";"";""
"CHEMBL3979065";"";"None";"820.97";"3";"7.43";"93";"COc1cc([C@H]2CC[C@@H](N3CCN(CCS(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";"";"";""
"CHEMBL3914814";"";"None";"687.79";"2";"8.64";"159";"CCCN1CCC(c2cc(OC)c(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)cc2C)CC1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";"";"";""
"CHEMBL3037908";"";"None";"451.53";"0";"4.83";"1";"COc1cc(-c2ccccc2)nc2cc(-c3nc([C@H]4C[C@@](C)(O)C4)n4ccnc(N)c34)ccc12";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"18.88";"0.34";"3.69";"8.65";"0";"CHEMBL2410389";"Inhibition of full length human IGF-1R overexpressed in mouse NIH 3T3 cells assessed as IGF1-induced protein phosphorylation incubated for 2 hrs prior to IGF1 induction measured after 15 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2406928";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"CHEMBL3307716";"";"";""
"CHEMBL3932468";"";"None";"605.65";"2";"6.67";"13";"CN(C)CCOc1cccc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5ccc(F)cc5F)c4)nc4ccccn34)n2)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";"";"";""
"CHEMBL3896404";"";"None";"756.90";"2";"9.22";"32";"CC(C)COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'>'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";"";"";""
"CHEMBL3903251";"";"None";"728.85";"2";"8.50";"43";"COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(C)cccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";"";"";""
"CHEMBL1256431";"";"None";"616.17";"3";"5.75";"M23";"COCCCN1CCC(N2CCC(n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1";"IC50";"'='";"283.0";"nM";"6.55";"";"";"UO_0000065";"10.63";"0.20";"0.80";"5.31";"0";"CHEMBL3047240";"Inhibition of Homo sapiens (human) recombinant C-terminal GST-tagged IGF1R expressed in baculovirus infected Sf21 cells by homogeneous time-resolved fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046195";"1";"Scientific Literature";"Med Chem Res";"2012";"CHEMBL4106362";"";"";""
"CHEMBL3891515";"";"None";"712.85";"2";"8.75";"40";"CCc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";"";"";""
"CHEMBL4516736";"";"None";"526.07";"2";"6.53";"3f";"N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCOCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1";"IC50";"'='";"10310.0";"nM";"4.99";"";"";"UO_0000065";"9.48";"0.18";"-1.54";"7.70";"0";"CHEMBL4408850";"Inhibition of recombinant human N-terminal His-tagged IGF1R (960 to end residues) expressed in baculovirus infected Sf9 insect cells using IGF1Rtide as substrate incubated for 1 hr by ADP-Glo assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4406839";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3308860";"";"";""
"CHEMBL601719";"CRIZOTINIB";"4.0";"450.35";"1";"5.04";"4095";"C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3762056";"Inhibition of recombinant human IGF1R using poly (Glu,Tyr)4:1 as substrate after 60 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758137";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";"";""
"CHEMBL475074";"";"None";"532.62";"1";"4.48";"29";"CNC(=O)c1c(F)cccc1Nc1nc(Nc2ccc(N3CCN(C(C)C)CC3)cc2OC)nc2[nH]ccc12";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"15.59";"0.29";"3.82";"7.52";"0";"CHEMBL955911";"Inhibition of GST-tagged human IGF1R expressed in Sf9 cells by Wallac Victor fluorometer";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153895";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308860";"";"";""
"CHEMBL454467";"";"None";"609.17";"1";"4.59";"12";"COCCN(CCOC)C1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1";"IC50";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"12.20";"0.24";"2.84";"6.26";"0";"CHEMBL1022735";"Inhibition of IGF1R";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155068";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL1796173";"";"None";"358.19";"0";"3.26";"2c";"O=C(NNc1ccc(Br)cc1)C(=O)c1c[nH]c2ccccc12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1798373";"Inhibition of IGF-1R assessed as incorporation of p33 using [gammaP33]-ATP by microplate scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795330";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";""
"CHEMBL1796174";"";"None";"405.19";"0";"3.10";"2d";"O=C(NNc1ccc(I)cc1)C(=O)c1c[nH]c2ccccc12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1798373";"Inhibition of IGF-1R assessed as incorporation of p33 using [gammaP33]-ATP by microplate scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795330";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";""
"CHEMBL1796188";"";"None";"507.52";"2";"5.20";"7l";"O=C(NNC(=O)c1ccc(-c2ccccc2OCc2ccc(F)cc2)cc1)C(=O)c1c[nH]c2ccccc12";"IC50";"'='";"4900.0";"nM";"5.31";"";"";"UO_0000065";"10.46";"0.19";"0.11";"5.29";"0";"CHEMBL1798373";"Inhibition of IGF-1R assessed as incorporation of p33 using [gammaP33]-ATP by microplate scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795330";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";""
"CHEMBL1809069";"";"None";"493.96";"0";"2.84";"26";"COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1";"IC50";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"15.32";"0.30";"4.73";"7.00";"0";"CHEMBL1810387";"Inhibition of auto-phosphorylation of IGFR1 by cell based assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1806498";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1809071";"";"None";"507.98";"1";"3.23";"28";"COc1cc(N2CCN(C(=O)[C@@H](C)O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"15.52";"0.30";"4.66";"7.29";"0";"CHEMBL1810386";"Inhibition of auto-phosphorylation of IGFR1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1806498";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1809072";"";"None";"492.97";"0";"2.80";"29";"COc1cc(N2CCN(C(=O)CN)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"16.84";"0.32";"5.50";"7.29";"0";"CHEMBL1810386";"Inhibition of auto-phosphorylation of IGFR1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1806498";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1809075";"";"None";"507.00";"1";"3.19";"32";"COc1cc(N2CCN(C(=O)[C@@H](C)N)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"16.22";"0.31";"5.03";"7.22";"0";"CHEMBL1810386";"Inhibition of auto-phosphorylation of IGFR1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1806498";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1762340";"";"None";"463.44";"0";"3.89";"12";"C[C@H]1C(=O)N(c2ccc(S(=O)(=O)C(F)(F)F)cc2)C(=O)N1Cc1cncc2ccccc12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1764613";"Inhibition of IGF-induced autophosphosphorylation of GST-tagged human IGF1R expressed in SF21 cells by time resolved-fluorescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759913";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL4106362";"";"";""
"CHEMBL578601";"";"None";"333.46";"0";"1.86";"48";"CCCc1cc(N2CCC(N)CC2)nc2sc(C(N)=O)c(N)c12";"IC50";"'>'";"7000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1038373";"Inhibition of IGF1R";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156029";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL1254871";"";"None";"361.32";"1";"5.09";"2{1,5}";"Cc1cc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccccc2n1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1252213";"Inhibition of recombinant IGF1R by ELISA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250468";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";""
"CHEMBL1253777";"";"None";"395.77";"1";"5.56";"2{2,2}";"COc1ccc(NC(=O)Nc2cc(C(F)(F)F)nc3ccccc23)cc1Cl";"IC50";"'='";"8800.0";"nM";"5.06";"";"";"UO_0000065";"12.77";"0.26";"-0.50";"7.99";"0";"CHEMBL1252213";"Inhibition of recombinant IGF1R by ELISA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250468";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";""
"CHEMBL1253945";"";"None";"376.29";"0";"4.81";"2{2,7}";"O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1cc(C(F)(F)F)nc2ccccc12";"IC50";"'='";"27100.0";"nM";"4.57";"";"";"UO_0000065";"12.14";"0.23";"-0.24";"4.70";"0";"CHEMBL1252213";"Inhibition of recombinant IGF1R by ELISA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250468";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";""
"CHEMBL1254310";"";"None";"375.82";"0";"4.99";"2{3,8}";"O=C(Nc1ccc(-c2ncccn2)cc1)Nc1cc(Cl)nc2ccccc12";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1252213";"Inhibition of recombinant IGF1R by ELISA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250468";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";""
"CHEMBL551264";"";"None";"381.38";"0";"3.44";"SBL02";"Oc1ccc(CN(Cc2ccc(O)c(O)c2)c2ccc3c(c2)OCO3)cc1O";"IC50";"'='";"6200.0";"nM";"5.21";"";"";"UO_0000065";"13.65";"0.25";"1.77";"5.07";"0";"CHEMBL1243637";"Inhibition of IGF1R-mediated colony formation in human PC3 cells after 12 days by MTT assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PC-3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240326";"1";"Scientific Literature";"Eur J Pharmacol";"2007";"CHEMBL3307570";"";"";""
"CHEMBL511013";"";"None";"576.68";"1";"4.50";"34";"COCCNC(=O)c1cc(F)ccc1Nc1nc(Nc2ccc(N3CCN(C(C)C)CC3)cc2OC)nc2[nH]ccc12";"IC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"13.18";"0.25";"3.10";"6.35";"0";"CHEMBL955911";"Inhibition of GST-tagged human IGF1R expressed in Sf9 cells by Wallac Victor fluorometer";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153895";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308860";"";"";""
"CHEMBL231305";"";"None";"444.47";"0";"3.70";"13";"Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(O)c4cccc(F)c4)cc[nH]c3=O)nc12";"IC50";"'='";"470.0";"nM";"6.33";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887273";"Inhibition of IGF1R expressed in Sal cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sal";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144586";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL231004";"";"None";"440.51";"0";"3.87";"23";"Cc1ccc(C(O)CNc2cc[nH]c(=O)c2-c2nc3c(C)cc(-n4ccnc4)cc3[nH]2)cc1";"IC50";"'='";"350.0";"nM";"6.46";"";"";"UO_0000065";"14.66";"0.27";"2.59";"5.78";"0";"CHEMBL887272";"Inhibition of IGF1R";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144586";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL230902";"";"None";"440.51";"0";"3.87";"19";"Cc1cccc(C(O)CNc2cc[nH]c(=O)c2-c2nc3c(C)cc(-n4ccnc4)cc3[nH]2)c1";"IC50";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"14.68";"0.27";"2.60";"5.80";"0";"CHEMBL887272";"Inhibition of IGF1R";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144586";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL388206";"";"None";"519.59";"1";"2.93";"18";"Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(O)c4cccc(NS(C)(=O)=O)c4)cc[nH]c3=O)nc12";"IC50";"'='";"3630.0";"nM";"5.44";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887273";"Inhibition of IGF1R expressed in Sal cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sal";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144586";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
